id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
9429,"See , now something good has happened to you on a bus trip !",1,0,0,0,0,0,0
9430,"Is there anything I can do for you ?",1,0,0,0,0,0,0
9431,"Yes , what are your hours ?",1,0,0,0,0,0,0
9432,"We open at lo",1,0,0,0,0,0,0
9433,"Thanks lot .",0,0,0,0,1,0,0
9434,"How does it fit ?",1,0,0,0,0,0,0
9435,"It fits fine . I ’ ll take it . How much is it ?",1,0,0,0,0,0,0
9436,"The price is on the tag . How would you like to pay ?",1,0,0,0,0,0,0
9437,"Do you take credit cards ?",1,0,0,0,0,0,0
9438,"Yes , we do .",1,0,0,0,0,0,0
9439,"Great . Here's my Visa Credit Card .",0,0,0,0,1,0,0
9440,"Here's your receipt . Thank you for shopping here and have a nice day .",0,0,0,0,1,0,0
9441,"Thank you .",0,0,0,0,1,0,0
9442,"Have you been served , sir ?",1,0,0,0,0,0,0
9443,"I am just looking , thank you ... Excuse me . Can you tell me where I can buy a pair of shoes ?",1,0,0,0,0,0,0
9444,"It's on the fourth floor .",1,0,0,0,0,0,0
9445,"Thank you .",0,0,0,0,1,0,0
9446,"Good afternoon , anything I can do for you ?",1,0,0,0,0,0,0
9447,"Yes , I am after some sugar .",1,0,0,0,0,0,0
9448,"Well , we have some nice sugar .",1,0,0,0,0,0,0
9449,"Can you show me the way , please ?",1,0,0,0,0,0,0
9450,"Sure , follow me .",1,0,0,0,0,0,0
9451,"Oh , dear . My weight has gone up again .",1,0,0,0,0,0,0
9452,"I'm not surprised . You eat too much .",1,0,0,0,0,0,0
9453,"And I suppose sitting at a desk all day at the office doesn't help .",1,0,0,0,0,0,0
9454,"Yes , I think so .",1,0,0,0,0,0,0
9455,"I do wish I could lose weight",1,0,0,0,0,0,0
9456,"Well , why don't you go on a diet ?",1,0,0,0,0,0,0
9457,"I've tried diets before but they've never worked .",1,0,0,0,0,0,0
9458,"Perhaps you should exercise more . Why don't you go to an exercise class ?",1,0,0,0,0,0,0
9459,"Yes , maybe I should .",1,0,0,0,0,0,0
9460,"Excuse me . Do you know how to get to the mall ?",1,0,0,0,0,0,0
9461,"Sure , I used to work there . Go straight for about a mile , then turn left at the light . The mall will be on the right .",1,0,0,0,0,0,0
9462,"Do you know the address ?",1,0,0,0,0,0,0
9463,"Yes , the address is 541 Main street .",1,0,0,0,0,0,0
9464,"Can you write it down for me please ?",1,0,0,0,0,0,0
9465,"No problem .",0,0,0,0,1,0,0
9466,"Is it faster if I take Highland avenue ?",1,0,0,0,0,0,0
9467,"No , that way is longer . There are more stop lights on that street .",1,0,0,0,0,0,0
9468,"I think you're right . Thank you .",0,0,0,0,1,0,0
9469,"Hello . I want to send the computer to my sister in Shanghai by logistics transport .",1,0,0,0,0,0,0
9470,"OK . Is it in the box ? May I see it ?",1,0,0,0,0,0,0
9471,"Yes . This is the computer and this is the keyboard and the monitor .",1,0,0,0,0,0,0
9472,"Is there anything else ?",1,0,0,0,0,0,0
9473,"There are a mouse and a camera .",1,0,0,0,0,0,0
9474,"Is that all ?",1,0,0,0,0,0,0
9475,"Yes . How much is it to send these things to Shanghai by regular delivery ?",1,0,0,0,0,0,0
9476,"It depends on the weight of these things . Generally speaking , we will charge you ten yuan for one kilogram .",1,0,0,0,0,0,0
9477,"I see . Can you weigh them for me , please ?",1,0,0,0,0,0,0
9478,"Please go over there to weigh them .",1,0,0,0,0,0,0
9479,"OK . See you later .",1,0,0,0,0,0,0
9480,"What can I do for you , sir ?",1,0,0,0,0,0,0
9481,"I want to have a bath .",1,0,0,0,0,0,0
9482,"Do you want to have a tub bath , surfing bath or shower ?",1,0,0,0,0,0,0
9483,"Shower , please .",1,0,0,0,0,0,0
9484,"All right . The fitting room is over there .",1,0,0,0,0,0,0
9485,"How much should I pay ?",1,0,0,0,0,0,0
9486,"$ 100 . But we will charge you $ 200 as a deposit .",1,0,0,0,0,0,0
9487,"Excuse me . Can I open a postal savings account in your office ?",1,0,0,0,0,0,0
9488,"Of course . What kind of postal savings account do you want to open ?",1,0,0,0,0,0,0
9489,"Hum .. Can you recommend me one with high interest ?",1,0,0,0,0,0,0
9490,"OK . We offer a few different kinds of postal saving services . They have different interest rates .",1,0,0,0,0,0,0
9491,"I want the one with the highest interest rate .",1,0,0,0,0,0,0
9492,"That would be our Savers Plus account . You must pay 10 000 yuan into your deposit account . In this way you can get 5 % dividend at the end of the year .",1,0,0,0,0,0,0
9493,"All right . I'II open this one .",1,0,0,0,0,0,0
9494,"Just fill out these forms , and I ’ ll be with you in one second .",1,0,0,0,0,0,0
9495,"Thanks .",0,0,0,0,1,0,0
9496,"Can I help you ?",1,0,0,0,0,0,0
9497,"Yes . I'd like this shirt to be dry-cleaned .",1,0,0,0,0,0,0
9498,"Sure . When do you want to get it back ?",1,0,0,0,0,0,0
9499,"I have to wear it this afternoon . Do you have a urgent service ?",1,0,0,0,0,0,0
9500,"Yes , but we charge 50 % more and it only takes 3 hours .",1,0,0,0,0,0,0
9501,"OK . How much should I pay ?",1,0,0,0,0,0,0
9502,"30 yuan .",1,0,0,0,0,0,0
9503,"I'm really sorry , but I seem to have misplaced your towel .",1,0,0,0,0,0,0
9504,"Oh , that's all right .",1,0,0,0,0,0,0
9505,"I'm very sorry . Can I get you another one ?",1,0,0,0,0,0,0
9506,"No . Forget about it . It's not important .",1,0,0,0,0,0,0
9507,"What can I do for you ?",1,0,0,0,0,0,0
9508,"Yes . There is something wrong with my watch . It stopped several hours ago .",1,0,0,0,0,0,0
9509,"Let me have a look . Oh , the watch ’ s battery is worn down .",1,0,0,0,0,0,0
9510,"How much is a battery ?",1,0,0,0,0,0,0
9511,"$ 50 .",1,0,0,0,0,0,0
9512,"How long will it last ?",1,0,0,0,0,0,0
9513,"About 2 years .",1,0,0,0,0,0,0
9514,"Here is the money .",1,0,0,0,0,0,0
9515,"Good morning , sir . May I help you ?",1,0,0,0,0,0,0
9516,"Yes , thank you . I want to get a handbag .",1,0,0,0,0,0,0
9517,"Do you want it for yourself or for your girlfriend ?",1,0,0,0,0,0,0
9518,"No , I have no girlfriend .",1,0,0,0,0,0,0
9519,"Please excuse me for what I said just now . What do you think of this one ?",1,0,0,0,0,0,0
9520,"I am afraid it is too big .",1,0,0,0,0,0,0
9521,"Sorry . It is the smallest size we have .",0,0,0,0,0,1,0
9522,"Too bad . But , is there any other leather store nearby ?",0,0,0,0,0,1,0
9523,"Oh , yes . There is a big one at the right corner of the street . Perhaps you will get one there .",1,0,0,0,0,0,0
9524,"I hope so . Thanks .",0,0,0,0,1,0,0
9525,"Hello , ma ’ am . Can I help you ?",1,0,0,0,0,0,0
9526,"I ’ m looking for a sweater .",1,0,0,0,0,0,0
9527,"What size are you looking for ?",1,0,0,0,0,0,0
9528,"Well , I ’ m looking for size 10 but you don ’ t have it .",1,0,0,0,0,0,0
9529,"How about this one ? I think it looks terrific on you .",0,0,0,0,1,0,0
9530,"Yes , I like the color . Can I try it on ?",1,0,0,0,0,0,0
9531,"Sure . The fitting room is on your right .",0,0,0,0,1,0,0
9532,"It fits well . I like it a lot . What do you think ?",1,0,0,0,0,0,0
9533,"You look pretty in red .",0,0,0,0,1,0,0
9534,"Oh , it ’ s my favorite . How much is it ?",0,0,0,0,1,0,0
9535,"$ 29.99 .",1,0,0,0,0,0,0
9536,"Okay . I ’ ll take it . Thank you very much for your help .",0,0,0,0,1,0,0
9537,"You ’ re welcome .",0,0,0,0,1,0,0
9538,"Excuse me . Where are the rice and flour ?",1,0,0,0,0,0,0
9539,"They are in aisle 5 .",1,0,0,0,0,0,0
9540,"Thank you .",0,0,0,0,1,0,0
9541,"Yesterday I had a quarrel with my roommate . I'm really fed up with all this .",0,1,0,0,0,0,0
9542,"Tell me what seems to be the problem .",1,0,0,0,0,0,0
9543,"My roommate always brings a lot of friends from off-campus . They stay in the room until midnight , singing and talking , drinking and playing cards while I have no place for study . I even don't have the quietness to sleep .",0,1,0,0,0,0,0
9544,"Did you ever talk to him about it ?",1,0,0,0,0,0,0
9545,"Good afternoon.can I be of any assistance to you ?",1,0,0,0,0,0,0
9546,"Yes , I am looking for a suit .",1,0,0,0,0,0,0
9547,"Here are the suits . Which one would you like ?",1,0,0,0,0,0,0
9548,"Can I have a black one over there ?",1,0,0,0,0,0,0
9549,"Excuse me . How much for a two liter bottle of Coke ?",1,0,0,0,0,0,0
9550,"87 cents .",1,0,0,0,0,0,0
9551,"How come so cheap ?",1,0,0,0,0,0,0
9552,"It ’ s on sale this week .",1,0,0,0,0,0,0
9553,"I ’ ll take one . And here is a dollar .",1,0,0,0,0,0,0
9554,"Here ’ s your change .",1,0,0,0,0,0,0
9555,"Thank you very much .",0,0,0,0,1,0,0
9556,"Excuse me .",1,0,0,0,0,0,0
9557,"Yes ? How can I help you ?",1,0,0,0,0,0,0
9558,"Are these drinks on sale this weekend ?",1,0,0,0,0,0,0
9559,"Yes .",1,0,0,0,0,0,0
9560,"Can I buy more than one case ?",1,0,0,0,0,0,0
9561,"Yes . The limit is four per family .",1,0,0,0,0,0,0
9562,"Okay , I ’ ll take four , please . You saved me a lot .",0,0,0,0,1,0,0
9563,"I know . This is a really good bargain .",1,0,0,0,0,0,0
9564,"Thanks .",0,0,0,0,1,0,0
9565,"No problem .",0,0,0,0,1,0,0
9566,"Excuse me . How much is the chocolate bar ?",1,0,0,0,0,0,0
9567,"One dollar .",1,0,0,0,0,0,0
9568,"So , I can have five for five dollars ?",1,0,0,0,0,0,0
9569,"Actually , you can only have four .",1,0,0,0,0,0,0
9570,"Oh , yeah . I forgot tax . Give me four then , please .",1,0,0,0,0,0,0
9571,"Okay . Thanks .",1,0,0,0,0,0,0
9572,"Honey , I think you should quit smoking .",1,0,0,0,0,0,0
9573,"Why ? You said I was hot when smoking .",0,0,0,0,0,0,1
9574,"But I want you to be fit .",1,0,0,0,0,0,0
9575,"Smoking is killing . I know .",1,0,0,0,0,0,0
9576,"Check out this article . It says smoking can lead to lung cancer .",1,0,0,0,0,0,0
9577,"I don ’ t believe it .",1,0,0,0,0,0,0
9578,"But you know that smoking does harm to health , right ?",1,0,0,0,0,0,0
9579,"Of course I know it , but you know it's hard to quit smoking ...",1,0,0,0,0,0,0
9580,"Stop beating around the bush . Will you quit or not ?",1,0,0,0,0,0,0
9581,"Yes , ma'am . Whatever you say .",1,0,0,0,0,0,0
9582,"Have you been taken care of ?",1,0,0,0,0,0,0
9583,"Not yet . I am looking for a black suitcase .",1,0,0,0,0,0,0
9584,"Is there any special brand you'd like ?",1,0,0,0,0,0,0
9585,"Yes . I would prefer Nike .",1,0,0,0,0,0,0
9586,"The franchised store is on the second floor .",1,0,0,0,0,0,0
9587,"Thank you .",0,0,0,0,1,0,0
9588,"Excuse me . Are these chips on sale ?",1,0,0,0,0,0,0
9589,"Yes . You will save 90 cents on each bag .",1,0,0,0,0,0,0
9590,"Is there any limit ?",1,0,0,0,0,0,0
9591,"No , no limit . You can take as many as you want .",1,0,0,0,0,0,0
9592,"That ’ s good . Thanks .",0,0,0,0,1,0,0
9593,"You ’ re welcome .",0,0,0,0,1,0,0
9594,"I'm so hungry ! I haven't late eaten all day !",1,0,0,0,0,0,0
9595,"Take your mind off it . Look , Crys.This magazine is on China's top ten beauties !",1,0,0,0,0,0,0
9596,"They're all so thin ! Her cheekbones are great .",1,0,0,0,0,0,0
9597,"She doesn't have an ounce of fat on her face .",1,0,0,0,0,0,0
9598,"The mag says she's 165 centimeters tall and 38 kilos . If only we could be that thin then ...",1,0,0,0,0,0,0
9599,"Not even drinking milk for one month would get us like that .",1,0,0,0,0,0,0
9600,"Oh , bathroom blues .",1,0,0,0,0,0,0
9601,"Look at this girl's gray dress .",1,0,0,0,0,0,0
9602,"I went to try it on yesterday , but it only came in extra small .",1,0,0,0,0,0,0
9603,"Last time I wore extra small was when I was in fifth grade .",1,0,0,0,0,0,0
9604,"( Weigh herself ) Hey , I lost a kilo in a week with my all-fruit diet . If I keep going , I can wear that dress next month .",1,0,0,0,0,0,0
9605,"So why are you dieting this time anyway ? Another guy ?",1,0,0,0,0,0,0
9606,"Dieting . It's the price we pay to make men notice us .",1,0,0,0,0,0,0
9607,"The girls in this magazine are so slender .",1,0,0,0,0,0,0
9608,"They're also way younger than us .",1,0,0,0,0,0,0
9609,"True.You know , I First started dieting when I was ten .",1,0,0,0,0,0,0
9610,"You never worked out ?",1,0,0,0,0,0,0
9611,"Oh , no . Too much work . I hate to sweat . It's so gross .",1,0,0,0,0,0,0
9612,"My aunt told me one of her secrets--cellophane tape .",1,0,0,0,0,0,0
9613,"I just got it at the special health store . It's for my flabby arms .",1,0,0,0,0,0,0
9614,"Let me know how it works .",1,0,0,0,0,0,0
9615,"I have to say , I have had enough of this roller coaster .",1,0,0,0,0,0,0
9616,"I know what you mean . I'm like a yo-yo .",1,0,0,0,0,0,0
9617,"Last week I was down to 60 kilos . This week I had one donut more . Now I'm up to 62 kilos .",1,0,0,0,0,0,0
9618,"Is there anything I can do for you ?",1,0,0,0,0,0,0
9619,"I want a shirt .",1,0,0,0,0,0,0
9620,"What about this one ? It sells like hot cakes .",1,0,0,0,0,0,0
9621,"Well , do you have the same in black ?",1,0,0,0,0,0,0
9622,"Yes , I will get you one .",1,0,0,0,0,0,0
9623,"Are you looking for something special ?",1,0,0,0,0,0,0
9624,"Yes , where can I buy trousers ?",1,0,0,0,0,0,0
9625,"Follow me , please . How do you like this one ?",1,0,0,0,0,0,0
9626,"What mark is it ?",1,0,0,0,0,0,0
9627,"Levis . It's the latest fashion .",1,0,0,0,0,0,0
9628,"Have you any round-neck sweater ?",1,0,0,0,0,0,0
9629,"Yes . Actually our range of sweaters is the most comprehensive available .",1,0,0,0,0,0,0
9630,"Can I try this one on ?",1,0,0,0,0,0,0
9631,"Sure , go ahead .",1,0,0,0,0,0,0
9632,"The color is too bright.For my age , I would prefer a lighter color .",1,0,0,0,0,0,0
9633,"My stomach's growling again !",0,1,0,0,0,0,0
9634,"You'll never lose weight if you listen to your stomach .",1,0,0,0,0,0,0
9635,"Just a little steak , uh ... snack ? A bowl of clam chowder ?",1,0,0,0,0,0,0
9636,"You want to be beautiful , don't you ? Think about the butter and flour in ...",1,0,0,0,0,0,0
9637,"You're right . But if I get too thin , my mom will make me go to the hospital again .",1,0,0,0,0,0,0
9638,"Most models only eat once a day . If they can do it , so can we .",1,0,0,0,0,0,0
9639,"You know . Soup , well , society makes us like this .",1,0,0,0,0,0,0
9640,"I think you're hallucinating ! What are you talking about ?",1,0,0,0,0,0,0
9641,"Well , thin is always ' in ' with the media .",1,0,0,0,0,0,0
9642,"And your point is ?",1,0,0,0,0,0,0
9643,"if you aren't thin , you're nobody .",1,0,0,0,0,0,0
9644,"I agree with you , but I think people are pretty bad , too .",1,0,0,0,0,0,0
9645,"You lost me .",1,0,0,0,0,0,0
9646,"People are always gossiping about one another .",1,0,0,0,0,0,0
9647,"Yeah , but that's human nature .",1,0,0,0,0,0,0
9648,"We can be so critical of one another .",1,0,0,0,0,0,0
9649,"Let's change the stomach , I mean , the subject.How about some food ?",1,0,0,0,0,0,0
9650,"May I help you ?",1,0,0,0,0,0,0
9651,"Yes , do you have sweaters ?",1,0,0,0,0,0,0
9652,"This way , please . How do you like this one ? It's made of cotton .",1,0,0,0,0,0,0
9653,"You have quite a range , haven't you ? I would like to see some other styles .",1,0,0,0,0,0,0
9654,"Have you declared your income and are you prepared to pay tax ?",1,0,0,0,0,0,0
9655,"Not yet . I don't know how to fill out the form . What is the tax-free allowance for supporting a dependent ?",1,0,0,0,0,0,0
9656,"I don't really know . Why not ask the accountant or the lawyer of the law firm ? They will tell you which is subject or not subject to taxation . He can even help you avoid paying tax legally .",1,0,0,0,0,0,0
9657,"If I don't pay my taxes , would the tax officials discover it ?",1,0,0,0,0,0,0
9658,"Certainly . No one who evades tax can escape from their detection.They ' ll check your income through computers . You'd better make a declaration to the tax authorities as soon as possible . If you fail to meet the deadline , you will be fined .",1,0,0,0,0,0,0
9659,"I am looking for a blouse . Can you show me the way , please ?",1,0,0,0,0,0,0
9660,"OK , what style do you want ?",1,0,0,0,0,0,0
9661,"I have no idea . Could you recommend me one ?",1,0,0,0,0,0,0
9662,"What about this one ? It fits you .",1,0,0,0,0,0,0
9663,"Well , the style is quite good , but I think it's too showy . I would like to try on the lighter one .",1,0,0,0,0,0,0
9664,"We have a variety of trousers . Which one do you like best ?",1,0,0,0,0,0,0
9665,"I want to buy one to match my shirt.Can you give me some advice ?",1,0,0,0,0,0,0
9666,"What about this one ?",1,0,0,0,0,0,0
9667,"Yes , they seem to be my size and go with my shirt quite well . I will take it .",1,0,0,0,0,0,0
9668,"Have you a garment ?",1,0,0,0,0,0,0
9669,"Yes , what style do you prefer ?",1,0,0,0,0,0,0
9670,"Show me the black one , my size .",1,0,0,0,0,0,0
9671,"OK , here you are .",1,0,0,0,0,0,0
9672,"Well , I don't think it matches my jeans.Can you give me some advice ?",1,0,0,0,0,0,0
9673,"Would you please bring me the black suit ? I want to try it on .",1,0,0,0,0,0,0
9674,"Here you are .",1,0,0,0,0,0,0
9675,"I think this suit fits perfectly .",0,0,0,0,1,0,0
9676,"Yes , I think so . The suit matches the trousers .",0,0,0,0,1,0,0
9677,"It's fine . Please wrap it .",1,0,0,0,0,0,0
9678,"Can I help you ?",1,0,0,0,0,0,0
9679,"Yes , I want to buy a suit .",1,0,0,0,0,0,0
9680,"What about the red one ? It's the best seller .",1,0,0,0,0,0,0
9681,"Yeah , it's quite cute . I don't think it will fit me . I would prefer a darker color . Have you a black one ?",1,0,0,0,0,0,0
9682,"Yes , We have .",1,0,0,0,0,0,0
9683,"Check the mirror . How do you like it ?",1,0,0,0,0,0,0
9684,"I think the style is a little old-fashioned . It's not what I want .",1,0,0,0,0,0,0
9685,"I think this one fits you . It's the new fashion style .",1,0,0,0,0,0,0
9686,"Oh , yes . That's just the one I want . I will take it .",1,0,0,0,0,0,0
9687,"Well , this is not quite the style I want . Have you any suit in fashion ?",1,0,0,0,0,0,0
9688,"How is this one ? It's the latest , made of cashmere .",1,0,0,0,0,0,0
9689,"Can I try it on ?",1,0,0,0,0,0,0
9690,"Sure .",1,0,0,0,0,0,0
9691,"This is much better . How much is it ?",1,0,0,0,0,0,0
9692,"We need to do a group report tomorrow . I need to go to the stationer to buy something for the posters .",1,0,0,0,0,0,0
9693,"You need to make posters ?",1,0,0,0,0,0,0
9694,"absolutely . Every time when we do the reports , we love making some beautiful posters to emphasize our theme ideas .",1,0,0,0,0,0,0
9695,"I see . Then let's make a shoppinglIist first before we go there.othe rise , It may take us a whole day to search for the things you need .",1,0,0,0,0,0,0
9696,"No problem . I need some markers , some color pencils , a pair of scissors , some highlighter , rulers ..",1,0,0,0,0,0,0
9697,"Wow , it is like a maze , I think I might get lost soon .",1,0,0,0,0,0,0
